user_id,items_id,score
4,2368,4.0
4,2438,5.0
4,2450,5.0
4,2478,3.0
4,2534,3.0
4,2541,4.5
4,2568,4.0
4,2587,3.5
4,2710,5.0
4,2729,3.0
4,2739,4.0
4,2794,5.0
4,2834,4.0
4,2837,1.5
4,2855,3.0
4,2864,3.0
4,2880,5.0
4,2908,3.0
4,2916,4.5
4,2955,4.0
4,2987,3.5
4,3012,2.0
4,3049,5.0
4,3130,4.0
4,3173,5.0
4,3194,1.0
4,3197,4.0
4,3245,4.0
4,3281,3.5
4,3288,4.0
4,3363,4.0
4,3383,3.5
4,3388,1.0
4,3396,3.0
4,3397,3.5
4,3418,2.0
4,3429,3.0
4,3434,3.5
4,3436,2.0
4,3461,4.0
4,3465,4.0
4,3469,3.0
4,3485,4.0
4,3518,4.0
4,3617,5.0
4,3625,4.0
4,3661,5.0
4,3667,1.5
4,3728,5.0
4,3733,3.5
4,3834,3.0
4,3838,4.0
4,3850,1.0
4,3876,2.0
4,3906,3.5
4,3973,4.0
4,3996,4.0
4,4001,4.5
4,4024,2.0
4,4030,4.0
4,4093,2.0
4,4119,1.0
4,4125,4.0
4,4148,4.0
4,4169,4.0
4,4176,2.5
4,4195,4.5
4,4245,5.0
4,4259,2.5
4,4262,2.5
4,4282,3.5
4,4287,3.0
4,4318,3.0
4,4334,4.0
4,4338,4.0
4,4454,4.5
4,4543,4.0
4,4564,4.0
4,4582,4.0
4,4924,4.0
5,31,4.0
5,36,4.0
5,39,3.5
5,58,3.5
5,59,3.5
5,62,2.5
5,75,3.5
5,77,2.5
5,95,3.5
5,97,3.5
5,122,3.0
5,176,3.5
5,201,3.0
5,209,3.0
5,229,3.5
5,248,4.0
5,257,3.5
5,266,3.0
5,282,2.5
5,316,4.0
5,371,3.0
5,381,3.5
5,409,4.5
5,420,3.5
5,426,3.5
5,428,4.5
5,431,3.0
5,432,3.5
5,439,3.5
5,444,3.5
5,453,4.5
5,457,3.5
5,460,3.0
5,469,4.0
5,495,3.5
5,502,3.0
5,504,3.5
5,517,3.0
5,522,3.5
5,629,3.5
5,668,3.5
5,752,3.0
5,770,3.0
5,775,3.5
5,780,2.5
5,803,3.5
5,809,3.0
5,824,3.5
5,887,2.5
5,912,3.0
5,924,3.5
5,925,3.5
5,995,3.5
5,998,3.5
5,1003,3.0
5,1008,4.0
5,1011,3.5
5,1018,2.5
5,1036,3.0
5,1056,3.5
5,1116,3.0
5,1131,3.5
5,1137,3.0
5,1152,3.0
5,1160,3.5
5,1171,3.0
5,1184,3.5
5,1191,3.5
5,1194,3.5
5,1259,2.5
5,1277,3.5
5,1367,3.5
5,1441,3.0
5,1457,3.5
5,1499,3.5
5,1527,2.5
5,1528,3.5
5,1623,2.5
5,1670,3.5
5,1719,2.0
5,1721,3.0
5,1723,3.0
5,1763,3.0
5,1765,2.5
5,1771,3.0
5,1778,3.5
5,1818,2.5
5,1840,3.0
5,1854,4.0
5,1876,3.5
5,1883,3.0
5,1941,3.5
5,2015,3.0
5,2017,3.0
5,2019,3.5
5,2020,3.0
5,2044,3.5
5,2047,3.5
5,2048,2.5
5,2065,3.0
5,2104,3.5
5,2167,3.0
5,2230,3.5
5,2233,3.5
5,2251,3.5
5,2262,3.5
5,2277,3.0
5,2312,3.5
5,2398,3.0
5,2424,4.0
5,2451,3.0
5,2459,3.5
5,2467,3.0
5,2507,3.0
5,2509,3.5
5,2515,4.0
5,2520,3.5
5,2544,3.0
5,2643,4.0
5,2647,3.5
5,2695,2.5
5,2696,2.0
5,2698,3.5
5,2718,2.5
5,2784,3.5
5,2806,3.0
5,2832,2.5
5,2834,3.5
5,2836,2.5
5,2888,2.5
5,2919,2.5
5,3054,3.0
5,3076,3.5
5,3115,3.5
5,3126,3.0
5,3164,4.0
5,3180,2.0
5,3192,2.5
5,3226,3.5
5,3243,3.5
5,3273,3.5
5,3326,2.0
5,3374,2.0
5,3412,2.5
5,3445,1.5
5,3529,3.5
5,3538,3.0
5,3569,4.0
5,3627,2.5
5,3652,2.0
5,3677,3.0
5,3745,3.5
5,3762,2.5
5,3777,3.5
5,3783,2.5
5,3829,2.5
5,3846,3.5
5,3864,3.0
5,3865,2.0
5,3870,3.5
5,3931,3.0
5,4012,2.5
5,4020,4.0
5,4069,3.5
5,4142,3.0
5,4152,3.5
5,4184,3.0
5,4185,3.0
5,4200,3.5
5,4293,3.0
5,4311,1.0
5,4374,3.0
5,4407,3.5
5,4415,3.5
5,4458,3.0
5,4695,3.0
5,4823,0.5
5,4844,3.5
6,0,4.0
6,25,4.0
6,36,5.0
6,46,4.0
6,51,4.0
6,54,5.0
6,56,5.0
6,70,4.0
6,86,3.0
6,87,4.0
6,120,5.0
6,166,3.0
6,173,2.5
6,211,4.0
6,236,5.0
6,239,4.0
6,282,5.0
6,304,5.0
6,319,3.0
6,331,3.0
6,336,4.0
6,440,3.0
6,507,4.0
6,512,3.0
6,523,3.0
6,524,5.0
6,526,4.0
6,527,5.0
6,537,3.0
6,539,4.0
6,562,4.0
6,570,4.0
6,581,3.0
6,611,4.0
6,620,3.0
6,637,4.0
6,643,5.0
6,650,4.0
6,672,4.0
6,680,3.0
6,683,3.0
6,734,4.0
6,755,3.0
6,809,3.5
6,813,4.0
6,814,4.0
6,822,5.0
6,837,3.5
6,840,4.0
6,866,4.0
6,897,3.0
6,946,3.0
6,950,4.0
6,961,3.0
6,964,5.0
6,1018,2.0
6,1025,4.0
6,1029,4.0
6,1037,4.0
6,1048,4.0
6,1049,5.0
6,1085,2.0
6,1119,4.0
6,1134,3.0
6,1165,5.0
6,1267,4.0
6,1288,4.0
6,1326,4.0
6,1337,4.0
6,1375,5.0
6,1411,4.0
6,1426,3.0
6,1472,4.0
6,1504,3.0
6,1515,5.0
6,1547,4.0
6,1555,3.0
6,1618,3.0
6,1632,3.0
6,1640,4.0
6,1692,5.0
6,1717,4.0
6,1739,2.0
6,1740,3.0
6,1767,3.0
6,1771,4.0
6,1815,5.0
6,1819,3.0
6,1841,3.0
6,1844,2.0
6,1862,4.0
6,1868,4.0
6,1882,4.0
6,1885,4.0
6,1923,5.0
6,1927,3.5
6,1938,4.0
6,1956,2.0
6,2006,2.5
6,2014,3.5
6,2046,4.0
6,2062,4.0
6,2064,2.0
6,2073,4.0
6,2108,3.0
6,2122,2.0
6,2131,4.0
6,2162,4.0
6,2180,3.0
6,2196,3.0
6,2206,4.0
6,2218,3.5
6,2223,3.0
6,2263,4.0
6,2315,4.0
6,2349,4.0
6,2359,3.0
6,2363,3.0
6,2396,4.0
6,2405,4.0
6,2432,4.0
6,2458,5.0
6,2504,4.0
6,2512,4.5
6,2628,4.0
6,2674,4.0
6,2720,3.5
6,2729,3.5
6,2730,4.0
6,2731,3.5
6,2732,4.0
6,2762,4.0
6,2764,3.0
6,2893,3.0
6,2908,3.5
6,2922,3.0
6,2935,3.0
6,3004,4.0
6,3014,4.0
6,3053,4.0
6,3134,2.0
6,3152,4.0
6,3153,3.0
6,3202,3.5
6,3254,4.0
6,3288,4.0
6,3292,4.0
6,3320,5.0
6,3435,4.5
6,3460,5.0
6,3485,3.0
6,3539,4.0
6,3650,3.5
6,3668,2.0
6,3793,2.0
6,3943,4.0
6,3958,3.0
6,4117,4.0
6,4258,3.0
6,4366,4.0
6,4397,3.0
6,4628,2.5
6,4631,4.0
6,4715,3.5
6,4719,3.5
6,4774,3.5
7,20,4.0
7,23,4.0
7,31,4.5
7,37,3.5
7,60,3.5
7,61,4.0
7,128,4.0
7,130,4.0
7,136,3.5
7,161,4.5
7,192,4.0
7,199,3.0
7,216,3.5
7,217,3.5
7,233,4.0
7,239,3.5
7,246,3.5
7,252,3.5
7,315,3.5
7,318,4.0
7,325,3.0
7,339,4.0
7,382,3.5
7,406,3.0
7,514,2.5
7,518,3.5
7,535,3.5
7,567,3.5
7,648,4.0
7,650,3.5
7,718,4.0
7,723,4.0
7,750,3.5
7,759,4.5
7,764,2.0
7,772,3.5
7,780,3.0
7,804,3.0
7,808,3.5
7,813,3.5
7,818,2.5
7,833,3.0
7,850,3.5
7,863,2.5
7,886,2.0
7,909,2.5
7,920,4.0
7,932,1.5
7,961,3.5
7,988,3.5
7,1001,4.0
7,1087,2.5
7,1111,4.0
7,1122,3.5
7,1124,3.5
7,1135,2.5
7,1142,2.5
7,1149,3.5
7,1153,3.5
7,1162,2.0
7,1200,3.5
7,1233,3.0
7,1256,3.0
7,1258,3.5
7,1304,2.0
7,1359,3.0
7,1396,3.0
7,1411,3.5
7,1431,3.0
7,1449,3.5
7,1566,3.5
7,1567,2.5
7,1612,3.0
7,1627,1.5
7,1680,3.0
7,1719,2.0
7,1754,2.0
7,1818,3.0
7,1832,3.5
7,1853,3.5
7,1884,3.5
7,1886,4.0
7,1921,2.5
7,1942,3.0
7,1991,3.0
7,2021,4.0
7,2025,4.0
7,2072,2.5
7,2080,3.5
7,2081,3.0
7,2140,2.5
7,2185,4.0
7,2236,3.0
7,2247,3.5
7,2259,4.0
7,2271,2.0
7,2272,0.5
7,2284,3.0
7,2309,3.5
7,2316,4.0
7,2373,2.0
7,2380,2.0
7,2414,1.5
7,2435,3.0
7,2456,3.5
7,2478,1.5
7,2479,2.5
7,2505,2.5
7,2592,2.5
7,2629,1.0
7,2694,3.0
7,2714,2.0
7,2724,2.5
7,2729,3.0
7,2788,3.5
7,2903,2.5
7,2904,3.0
7,2923,3.5
7,2940,3.0
7,2945,1.5
7,3028,3.0
7,3053,1.5
7,3167,3.0
7,3203,3.0
7,3209,2.5
7,3236,3.0
7,3298,2.0
7,3337,3.0
7,3347,3.5
7,3367,3.5
7,3420,3.5
7,3503,2.0
7,3545,3.0
7,3557,2.5
7,3576,2.5
7,3577,2.5
7,3585,1.5
7,3587,3.0
7,3616,3.0
7,3688,3.5
7,3706,2.0
7,3707,4.0
7,3735,4.0
7,3786,1.5
7,3811,3.0
7,3822,2.5
7,3856,2.5
7,3886,2.0
7,3891,1.5
7,3919,3.5
7,4022,2.0
7,4073,1.0
7,4251,3.0
7,4260,2.5
7,4296,2.5
7,4389,2.5
7,4413,3.5
7,4430,4.0
7,4456,3.5
7,4501,3.5
7,4510,2.5
7,4532,3.0
7,4552,2.0
7,4564,4.5
7,4607,3.0
7,4709,4.0
8,3,4.0
8,5,4.5
8,9,5.0
8,18,4.5
8,49,4.5
8,75,4.0
8,77,3.5
8,84,2.5
8,87,4.5
8,108,4.0
8,112,4.5
8,158,3.0
8,179,3.0
8,197,2.5
8,228,4.5
8,230,4.5
8,292,4.5
8,332,3.5
8,351,3.5
8,357,3.0
8,386,4.5
8,416,4.0
8,421,3.0
8,478,3.5
8,544,4.0
8,585,3.0
8,606,3.0
8,628,4.0
8,631,4.0
8,632,4.0
8,654,3.0
8,666,4.5
8,672,2.5
8,685,3.5
8,695,3.0
8,809,3.0
8,828,4.0
8,840,2.5
8,854,4.0
8,913,4.0
8,995,4.5
8,1050,1.5
8,1095,3.5
8,1096,2.5
8,1104,2.0
8,1121,3.0
8,1147,3.0
8,1173,2.0
8,1209,5.0
8,1222,3.0
8,1238,3.5
8,1251,4.0
8,1360,3.0
8,1498,3.0
8,1515,2.0
8,1518,5.0
8,1541,3.0
8,1559,4.0
8,1584,4.5
8,1603,4.0
