user_id,items_id,score
A1TPW86OHXTXFC,B006GWO5WK,3.0
A1TPW86OHXTXFC,B009X01C64,4.0
A1UMSB7LAW0RIR,B008ULPAT2,5.0
A1UMSB7LAW0RIR,B00EOE4G4E,5.0
A1UQBFCERIP7VJ,B0079UAT0A,5.0
A1UQBFCERIP7VJ,B004CLYEDC,4.0
A1UQBFCERIP7VJ,B00829TIEK,5.0
A1UQBFCERIP7VJ,B007Q8GOHM,4.0
A1UQBFCERIP7VJ,B00CMJZAOI,5.0
A1UQBFCERIP7VJ,B0046HAO40,5.0
A1UQBFCERIP7VJ,B005GM1Q1O,2.0
A1UQBFCERIP7VJ,B00A7FS3AW,5.0
A1VQBEW0G4IH1J,B008X9ZBVI,3.0
A1VQBEW0G4IH1J,B004YHXXKO,4.0
A1VQBEW0G4IH1J,B00GHY5F3K,4.0
A1VUN4JU731CBH,B002SQK2F2,3.0
A1VUN4JU731CBH,B003RRYAXQ,2.0
A1VYFEJM12ZP11,B000LRMS66,5.0
A1VYFEJM12ZP11,B0000BVYTV,5.0
A1VYFEJM12ZP11,B0013DXVYK,5.0
A1VYFEJM12ZP11,B00EVIBN26,4.0
A1W415JP5WEAJK,B00DTZYHX4,5.0
A1W415JP5WEAJK,B007Q8GOHM,3.0
A1W415JP5WEAJK,B00BERGFV6,5.0
A1WXJ1I42UOQ2V,B004CLYEH8,5.0
A1WXJ1I42UOQ2V,B005EM6IAA,4.0
A1X1CEGHTHMBL1,B001E1Y5O6,5.0
A1X1CEGHTHMBL1,B001FA1O18,5.0
A1X1CEGHTHMBL1,B004Q0PT3I,5.0
A1X2LENOF84LCQ,B00884WH74,2.0
A1X2LENOF84LCQ,B000Q8UAWY,5.0
A1X2LENOF84LCQ,B00EZ9XKCM,4.0
A1YP5WLIHGG136,B000VE2RP6,5.0
A1ZCSSCAGBCD49,B00BQ5RY1G,4.0
A1ZCSSCAGBCD49,B002MCZJ78,5.0
A1ZCSSCAGBCD49,B002IC0YLS,3.0
A1ZCSSCAGBCD49,B003LR7ME6,4.0
A1ZCSSCAGBCD49,B00DTPYQBM,3.0
A1ZCSSCAGBCD49,B00IAKLM54,4.0
A1ZCSSCAGBCD49,B00GRNUO2I,5.0
A1ZGHA3IJV01BK,B004CLYEFK,5.0
A1ZGHA3IJV01BK,B00A81ICCE,5.0
A1ZGHA3IJV01BK,B00HMREOLK,5.0
A1ZPY91VE3IDN1,B008MF3X9K,4.0
A1ZPY91VE3IDN1,B002C1BHIO,5.0
A1ZPY91VE3IDN1,B003ELOSIW,5.0
A1ZPY91VE3IDN1,B001AAVA08,4.0
A1ZU55TM45Y2R8,B00G4FCHH4,3.0
A1ZU55TM45Y2R8,B00HFAEBWG,3.0
A1ZU55TM45Y2R8,B001T9NUJE,5.0
A1ZU55TM45Y2R8,B008ULPD0S,4.0
A1ZU55TM45Y2R8,B00E6ONJJU,4.0
A1ZU55TM45Y2R8,B002TMRZOQ,5.0
A1ZU55TM45Y2R8,B0018O9JIG,5.0
A1ZU55TM45Y2R8,B008I21EA2,5.0
A1ZU55TM45Y2R8,B00093IIRA,5.0
A2068BC3ZXAVJQ,B004T9RR6I,5.0
A2068BC3ZXAVJQ,B00IVFDZBC,5.0
A2068BC3ZXAVJQ,B009AR2MQO,5.0
A20EEWWSFMZ1PN,B0074BW614,5.0
A20EEWWSFMZ1PN,B0013FRNKG,5.0
A22CW0ZHY3NJH8,B00834SJNA,4.0
A22CW0ZHY3NJH8,B0053R0WWG,4.0
A22CW0ZHY3NJH8,B003XN24GY,4.0
A22CW0ZHY3NJH8,B004GK0GKO,4.0
A22CW0ZHY3NJH8,B003FMVCRU,3.0
A22CW0ZHY3NJH8,B00483WRZ6,5.0
A22CW0ZHY3NJH8,B00A35WYBA,5.0
A22CW0ZHY3NJH8,B009OZUPUC,5.0
A22CW0ZHY3NJH8,B007KZQMO6,4.0
A22S7D0LP8GRDH,B004CLYEE6,4.0
A22S7D0LP8GRDH,B002K9IHGI,5.0
A22S7D0LP8GRDH,B007PTCFFW,5.0
A22S7D0LP8GRDH,B005NHR6MU,3.0
A235UFZGCFN3J5,B00DR8LA60,4.0
A244CRJ2QSVLZ4,B004CLYEE6,5.0
A244CRJ2QSVLZ4,B004SGJCCO,5.0
A244CRJ2QSVLZ4,B002VPE1X4,5.0
A244CRJ2QSVLZ4,B00822GIH2,5.0
A2503LT8PZIHAD,B008X9ZBVI,5.0
A2503LT8PZIHAD,B007W7PIZ6,4.0
A2503LT8PZIHAD,B003M8HWDA,3.0
A2503LT8PZIHAD,B002TLTE7I,4.0
A2503LT8PZIHAD,B001GUPEMW,4.0
A2503LT8PZIHAD,B00DUTIZJG,4.0
A2503LT8PZIHAD,B00822GIH2,3.0
A250AXLRBVYKB4,B001TH7GUU,5.0
A250AXLRBVYKB4,B0013DXVYK,5.0
A250AXLRBVYKB4,B0018O9JIG,5.0
A250AXLRBVYKB4,B00BQ4F9ZA,5.0
A250AXLRBVYKB4,B00081A2KY,5.0
A250AXLRBVYKB4,B0007U0GZM,2.0
A25C2M3QF9G7OQ,B007OY5V68,4.0
A25C2M3QF9G7OQ,B008X9Z3UC,5.0
A25C2M3QF9G7OQ,B00G4V0QSK,4.0
A25C2M3QF9G7OQ,B004I5FL1G,5.0
A25C2M3QF9G7OQ,B001TUYTZM,5.0
A25C2M3QF9G7OQ,B001VEIYAC,5.0
A25C2M3QF9G7OQ,B000AZ57M6,5.0
A25C2M3QF9G7OQ,B00CYX54C0,3.0
A25C2M3QF9G7OQ,B002NU5UW8,5.0
A26EQ8U96JA92T,B008DWCRQW,5.0
A26EQ8U96JA92T,B004Q3R9B0,5.0
A276OI0NHBYORX,B0058FAYPI,4.0
A2B8GXSCB1R05T,B002Y6CJJ8,5.0
A2BLFCOPSMBOZ9,B004CLYEFK,4.0
A2BLFCOPSMBOZ9,B004CLYEDC,5.0
A2BLFCOPSMBOZ9,B004SBBD8U,5.0
A2BLFCOPSMBOZ9,B00IL7B2YM,1.0
A2BLFCOPSMBOZ9,B001TH7GVE,5.0
A2BLFCOPSMBOZ9,B00EQD5ZS4,4.0
A2BLFCOPSMBOZ9,B00EOE4G4E,4.0
A2BLFCOPSMBOZ9,B006LW0W5Y,5.0
A2BLFCOPSMBOZ9,B005CG2ATQ,3.0
A2BLFCOPSMBOZ9,B002LAS1DU,4.0
A2D1LPEUCTNT8X,B00DK2JQOQ,5.0
A2D1LPEUCTNT8X,B0041OSQ9I,3.0
A2FRFAQCWZJT3Q,B003WVFAO0,3.0
A2FRFAQCWZJT3Q,B00006BBAC,3.0
A2IMLOJ2Z2QEU2,B008X9Z7N0,2.0
A2IMLOJ2Z2QEU2,B008ULPA2O,3.0
A2IMLOJ2Z2QEU2,B009PK9S90,3.0
A2IMLOJ2Z2QEU2,B008Y1KK6Q,4.0
A2IMLOJ2Z2QEU2,B00DR6DQZA,4.0
A2MJ8OL2FYN7CW,B00825BZUY,5.0
A2MJ8OL2FYN7CW,B000CKVOOY,3.0
A2MJ8OL2FYN7CW,B005EJH6RW,4.0
A2MJ8OL2FYN7CW,B004J4VYG2,3.0
A2MUGFV2TDQ47K,B0079UAT0A,4.0
A2MUGFV2TDQ47K,B005KP473Q,5.0
A2NOW4U7W3F7RI,B007WTAJTO,5.0
A2NOW4U7W3F7RI,B003XN24GY,5.0
A2NOW4U7W3F7RI,B0053NBLFW,5.0
A2NOW4U7W3F7RI,B00746W3HG,5.0
A2NOW4U7W3F7RI,B004XNLR16,5.0
A2NOW4U7W3F7RI,B007M50PTM,3.0
A2NOW4U7W3F7RI,B00005T3G0,5.0
A2NUBL2UYWPBWR,B00CB2F65O,4.0
A2NUBL2UYWPBWR,B0081FLFQE,3.0
A2NYK9KWFMJV4Y,B00FSA8VQ2,5.0
A2NYK9KWFMJV4Y,B004I5FL1G,5.0
A2NYK9KWFMJV4Y,B00HG1L334,5.0
A2OBDNQ5ZYU1L8,B00DJNCS6O,4.0
A2OBDNQ5ZYU1L8,B00DR0PDNE,4.0
A2OBDNQ5ZYU1L8,B00F3F0EIU,5.0
A2OBDNQ5ZYU1L8,B00746LVOM,5.0
A2OBDNQ5ZYU1L8,B00GO1UV4E,5.0
A2OL5WLCNZVD9K,B003M0NURK,5.0
A2OL5WLCNZVD9K,B00DQZOIOU,5.0
A2OL5WLCNZVD9K,B00FF8ZRR8,5.0
A2OWR5G2OAQF7C,B00902SFC4,5.0
A2OWR5G2OAQF7C,B004MSQZUU,4.0
A2OWR5G2OAQF7C,B00BWL33H8,5.0
A2OWR5G2OAQF7C,B00CD1FB26,5.0
A2OWR5G2OAQF7C,B0011Z44UA,4.0
A2PD27UKAD3Q00,B00DQZO0R0,4.0
A2PD27UKAD3Q00,B0007MXZB2,5.0
A2QDOJFFLFGF18,B004CLYEH8,5.0
A2QDOJFFLFGF18,B00DQZQPNM,5.0
A2QDOJFFLFGF18,B007W7PK04,4.0
A2QDOJFFLFGF18,B00F6E8OUS,5.0
A2QDOJFFLFGF18,B00HPM1FZ0,4.0
A2QDOJFFLFGF18,B00GMGDFPI,3.0
A2R1HUYHXV7H18,B0088CJT4U,4.0
A2R1HUYHXV7H18,B005KELR3A,4.0
A2R1HUYHXV7H18,B00BSEV682,5.0
A2R1HUYHXV7H18,B002KC55OM,5.0
A2R6RA8FRBS608,B004N6259G,5.0
A2R6RA8FRBS608,B000067RVL,5.0
A2RX62V4E2BF5Z,B007Q8GOGI,3.0
A2RX62V4E2BF5Z,B000I68BD4,4.0
A2S26YGSVXBCFL,B008DWCRQW,5.0
A2S26YGSVXBCFL,B002VPE21A,5.0
A2S26YGSVXBCFL,B001VEIYAC,4.0
A2S26YGSVXBCFL,B00IVPU786,5.0
A2S26YGSVXBCFL,B00192KCAG,5.0
A2S26YGSVXBCFL,B007L5NKZO,4.0
A2SH7OWE8QJYNC,B005KJJKVG,3.0
A2SZLNSI5KOQJT,B00DY2Y28M,5.0
A2SZLNSI5KOQJT,B0014KOB6Y,5.0
A2SZLNSI5KOQJT,B009PK2MNY,4.0
A2UOHALGF2X77Q,B002V88HFE,5.0
A2UOHALGF2X77Q,B005FVNHBI,4.0
A2UOHALGF2X77Q,B001TOD7ME,5.0
A2UOHALGF2X77Q,B003YKG2W8,4.0
A2UOHALGF2X77Q,B002LARRDK,5.0
A2UOHALGF2X77Q,B0015AARJI,5.0
A2UOHALGF2X77Q,B00B588HY2,5.0
A2UOHALGF2X77Q,B005DIQ2OC,5.0
A2V9DTXTQ5YIMK,B004T9RR6I,5.0
A2V9DTXTQ5YIMK,B002SQK2F2,4.0
A2V9DTXTQ5YIMK,B00AJHDZSI,5.0
A2V9DTXTQ5YIMK,B002C1BHIO,5.0
A2V9DTXTQ5YIMK,B000FOYMKU,5.0
A2VH0UT5EQFB6P,B004CLYEE6,5.0
A2VH0UT5EQFB6P,B00E5UHRIO,4.0
A2VH0UT5EQFB6P,B005DOUJL8,4.0
A2VH0UT5EQFB6P,B00FFZD51Q,5.0
A2VJJ2POCLMED7,B006ZBWV0K,3.0
A2W9I628I6SE1U,B003YKG2W8,4.0
A2W9I628I6SE1U,B000TKHBDK,4.0
A2W9I628I6SE1U,B000ANCPNM,5.0
A2WW57XX2UVLM6,B00EAR8S76,4.0
A2WW57XX2UVLM6,B00A0JUNWQ,5.0
A2WZNM833CJH82,B00EFE9OAE,5.0
A2X3L31KCXBHCL,B000JMJWV2,5.0
A2X3L31KCXBHCL,B002LLJJAS,2.0
A2X3L31KCXBHCL,B00CHT6CRC,4.0
A2X3L31KCXBHCL,B005PUZOYM,5.0
A2X3L31KCXBHCL,B001HSOFI2,5.0
A2XSY4L7GDHV4W,B0097CXWUW,5.0
A2XSY4L7GDHV4W,B000V0ETA6,4.0
A2YKWYC3WQJX5J,B008X9Z528,4.0
A2YKWYC3WQJX5J,B007FPIP2I,2.0
A2ZKQC0XCIIAEM,B0071BTJPI,5.0
A2ZKQC0XCIIAEM,B005DKZP6G,5.0
A2ZY49IDE6TY5I,B0079UAT0A,5.0
A2ZY49IDE6TY5I,B008X9Z9ZQ,4.0
A2ZY49IDE6TY5I,B009YQ8BTI,5.0
A2ZY49IDE6TY5I,B00BGGDVOO,4.0
A2ZY49IDE6TY5I,B009T0NLYO,1.0
A2ZY49IDE6TY5I,B00CIRLJPI,3.0
A3091RP0SPZLMN,B004CLYEFK,5.0
A3091RP0SPZLMN,B00902SFC4,4.0
A3094EPI56GKZ6,B0074BW614,5.0
A3094EPI56GKZ6,B00FLZ2F5W,5.0
A31RULW0KNYJ5H,B006JH8T3S,5.0
A31RULW0KNYJ5H,B00BSEV682,4.0
A32NEDX6UVV8DE,B003BLQHN4,5.0
A32NEDX6UVV8DE,B000W6POQW,2.0
A32NEDX6UVV8DE,B007YKUWN4,5.0
A33AQPJYH7UUXR,B002WE6D44,5.0
A33AQPJYH7UUXR,B00017LSPI,5.0
A33PVCHCQ2BTN0,B001TH7GSW,5.0
A33PVCHCQ2BTN0,B00829TIA4,5.0
A33Y8C4818EJL0,B005QCDY50,5.0
A33Y8C4818EJL0,B0057UUB1G,4.0
A33Y8C4818EJL0,B009F7IBZK,5.0
A34BZM6S9L7QI4,B008X9ZBVI,5.0
A34BZM6S9L7QI4,B0097CZHAU,4.0
A34BZM6S9L7QI4,B00884WH74,5.0
A34BZM6S9L7QI4,B00EQD5ZS4,5.0
A34BZM6S9L7QI4,B003ELYQGG,4.0
A34BZM6S9L7QI4,B00HGLOQ24,3.0
A34UVV757IKPVB,B00DR0PDNE,3.0
A34UVV757IKPVB,B005DOUJL8,2.0
A34UVV757IKPVB,B0092U3TKC,3.0
A353U0L2HAMSHV,B008ULPAT2,4.0
A353U0L2HAMSHV,B008X9Z44M,4.0
A353U0L2HAMSHV,B005KELR3A,4.0
A353U0L2HAMSHV,B00BXF5GKK,3.0
A353U0L2HAMSHV,B0053NBLFW,5.0
A353U0L2HAMSHV,B005DOUJL8,5.0
A35Q0RBM3YNQNF,B00JF0D7RE,5.0
A35Q0RBM3YNQNF,B0081FLFQE,4.0
A35Q0RBM3YNQNF,B00AW48DS0,5.0
A35Q0RBM3YNQNF,B0002LEMWE,5.0
A35Q0RBM3YNQNF,B000FBK3QK,5.0
A35W3JQYP0M655,B00G4V0QSK,5.0
A35W3JQYP0M655,B0002CPBWI,5.0
A35W3JQYP0M655,B00ALN54KM,4.0
A35W3JQYP0M655,B006YTZUA6,4.0
A35W3JQYP0M655,B008MWBY6W,5.0
A35W3JQYP0M655,B000R9AAJA,5.0
A35X2JJI49OBZP,B001EYV9TM,5.0
A35X2JJI49OBZP,B0064EL2DK,5.0
A35X2JJI49OBZP,B008EQZ25K,5.0
A35X2JJI49OBZP,B000VY2BC0,5.0
A35X2JJI49OBZP,B005O9YMM4,4.0
A35X2JJI49OBZP,B00HR78S2Q,4.0
A36K2N527TXXJN,B0088CJT4U,4.0
A36K2N527TXXJN,B0002L5R78,5.0
A36K2N527TXXJN,B000HPV3RW,5.0
A36K2N527TXXJN,B009YQ8BTI,5.0
A36K2N527TXXJN,B00DR8LA60,5.0
A36K2N527TXXJN,B00HPM1G8Q,5.0
A36K2N527TXXJN,B000Z80ICM,4.0
A36K2N527TXXJN,B0051FWA7U,5.0
A36K2N527TXXJN,B003B4CU3M,4.0
A36K2N527TXXJN,B003XIJ3MW,5.0
A36K2N527TXXJN,B002Q8IHDQ,5.0
A36K2N527TXXJN,B0093H4VSS,3.0
A36K2N527TXXJN,B003WUBIZQ,5.0
A36K2N527TXXJN,B007M4Z60Q,4.0
A376OJHLE6SU9Q,B0097CXWUW,5.0
A376OJHLE6SU9Q,B00F6E8OUS,5.0
A376OJHLE6SU9Q,B004CZ9U96,4.0
A376OJHLE6SU9Q,B009WZRCO6,5.0
A376OJHLE6SU9Q,B003I4FHNA,4.0
A376OJHLE6SU9Q,B0028Y4CWI,5.0
A376OJHLE6SU9Q,B001342KM8,5.0
A376OJHLE6SU9Q,B002I636XM,5.0
A37MH7ICH80QOX,B0079R8KO0,5.0
A383XURHVF8ON6,B009NUK6S4,4.0
A383XURHVF8ON6,B00829THVO,5.0
A383XURHVF8ON6,B00D6KQ2GC,4.0
A3963R7EPE3A7E,B002WE4HE2,5.0
A3963R7EPE3A7E,B00DR8LAE2,5.0
A3963R7EPE3A7E,B00DQZNWNI,4.0
A3963R7EPE3A7E,B001TODUXA,5.0
A397CWU6DM3O5G,B005QCDY50,5.0
A397CWU6DM3O5G,B004CLYEDC,5.0
A397CWU6DM3O5G,B007W66RCU,3.0
A397CWU6DM3O5G,B0062IPIPQ,2.0
A3AZI828WJN1CD,B005DKZTMG,5.0
A3AZI828WJN1CD,B005CT56F8,4.0
A3AZI828WJN1CD,B00E0EY7Z6,5.0
A3BFDEBT5IV4UN,B003FSTAFK,4.0
A3BKNXX8QFIXIV,B004CLYEDC,5.0
A3BKNXX8QFIXIV,B001TH7GSW,5.0
A3BKNXX8QFIXIV,B00DQZOD8Q,5.0
A3BKNXX8QFIXIV,B003YKG2W8,4.0
A3CG6YLYZJXQG4,B00AQRUW4Q,4.0
A3CG6YLYZJXQG4,B00ARB5FLQ,5.0
A3CG93783LP0FO,B00G4UQ6U8,5.0
A3CG93783LP0FO,B007BY0MIS,2.0
A3CG93783LP0FO,B003XE3X8Q,4.0
A3CG93783LP0FO,B00AVWKUXE,5.0
A3CG93783LP0FO,B00F0DD0I6,5.0
A3CG93783LP0FO,B002B4P788,4.0
A3CG93783LP0FO,B000BN94F8,5.0
A3CG93783LP0FO,B00BPHH8MA,3.0
A3CG93783LP0FO,B002VPE1WK,4.0
A3CG93783LP0FO,B005EJH6Z4,4.0
A3CW0ZLUO5X2B1,B00D4MFPLA,5.0
A3CW0ZLUO5X2B1,B00DK2JQOQ,5.0
A3CW0ZLUO5X2B1,B002JCSCYS,3.0
A3CW0ZLUO5X2B1,B003ZX8B3W,4.0
A3CW0ZLUO5X2B1,B0093HAWZY,2.0
A3CW0ZLUO5X2B1,B004GUS4WG,5.0
A3CW0ZLUO5X2B1,B0042A8CW2,5.0
A3CW0ZLUO5X2B1,B00BF9MUAS,4.0
A3CW0ZLUO5X2B1,B000IF51UQ,4.0
A3CW0ZLUO5X2B1,B000UY3NR8,5.0
A3D0HMC6RQT0N0,B000HPV3RW,5.0
A3D0HMC6RQT0N0,B0079R8KO0,3.0
A3D0HMC6RQT0N0,B000M2TAN4,5.0
A3D0HMC6RQT0N0,B0007MWE28,5.0
A3EFSLEMHNPP6A,B00EXPNFQO,2.0
A3EFSLEMHNPP6A,B007KZQM9G,4.0
A3EFSLEMHNPP6A,B0099SMFP2,5.0
A3EFSLEMHNPP6A,B003VANO7C,4.0
A3EPHBMU07LZ50,B001XURP7W,5.0
A3EPHBMU07LZ50,B00B46XUQU,1.0
A3EPHBMU07LZ50,B00EB7UIO6,5.0
A3EPHBMU07LZ50,B00EOI2SR2,4.0
A3EXWV8FNSSFL6,B004T9RR6I,5.0
