user_id,items_id,score
A1MZL91Z44RN06,B004ELA0SS,5.0
A1MZL91Z44RN06,B0074FGLUM,5.0
A1ODOGXEYECQQ8,B0079UAT0A,4.0
A1ODOGXEYECQQ8,B008ULPE70,4.0
A1ODOGXEYECQQ8,B007OY5V68,5.0
A1ODOGXEYECQQ8,B00CMJZAOI,5.0
A1ODOGXEYECQQ8,B005HMKKH4,5.0
A1ODOGXEYECQQ8,B004TPJKEY,4.0
A1ODOGXEYECQQ8,B000JE7GPY,4.0
A1ODOGXEYECQQ8,B0041OSQ9I,5.0
A1ODOGXEYECQQ8,B00IORDBPC,4.0
A1ODOGXEYECQQ8,B009G5T9LG,3.0
A1ODOGXEYECQQ8,B000BQ57BU,4.0
A1ODOGXEYECQQ8,B00622AG6S,5.0
A1ODOGXEYECQQ8,B0076MBOC8,5.0
A1ODOGXEYECQQ8,B00BD99JSQ,2.0
A1ODOGXEYECQQ8,B0011ZCDKS,5.0
A1ODOGXEYECQQ8,B000W6POQW,4.0
A1ODOGXEYECQQ8,B004WK3U9W,4.0
A1PAGHECG401K1,B008ULPE70,5.0
A1PAGHECG401K1,B003VANO7C,4.0
A1PI8VBCXXSGC7,B005QCDY50,4.0
A1PI8VBCXXSGC7,B008X9Z9ZQ,4.0
A1PI8VBCXXSGC7,B00CMJZAOI,5.0
A1PI8VBCXXSGC7,B001FA1O18,5.0
A1QBOC76MIOJYP,B001GUPEMW,5.0
A1QBOC76MIOJYP,B00DIOALPE,5.0
A1R377IPZOKLMM,B002SQK2F2,5.0
A1R377IPZOKLMM,B004GCJEZU,5.0
A1R377IPZOKLMM,B0093HAWZY,4.0
A1R377IPZOKLMM,B002JM1V6O,4.0
A1RRMZKOMZ2M7J,B001D7REIK,5.0
A1RRMZKOMZ2M7J,B009OZUPUC,3.0
A1SB9BNNGKNX2Z,B005QUQP6W,4.0
A1SB9BNNGKNX2Z,B0074FGLUM,5.0
A1SB9BNNGKNX2Z,B0076MBOC8,5.0
A1SB9BNNGKNX2Z,B00G024X32,5.0
A1SB9BNNGKNX2Z,B00GO4GMAI,5.0
A1SHHQSPOWR00F,B005ONMDYE,5.0
A1SHHQSPOWR00F,B000VY2BC0,3.0
A1SHHQSPOWR00F,B0007U0GZM,3.0
A1T1YSCDW0PD25,B00DJNCS6O,4.0
A1T1YSCDW0PD25,B000CKVOOY,5.0
A1T1YSCDW0PD25,B007PJ4Q4A,4.0
A1T1YSCDW0PD25,B0062EUE54,5.0
A1T1YSCDW0PD25,B002MAPRYU,5.0
A1T1YSCDW0PD25,B001F51G16,5.0
A1T1YSCDW0PD25,B0018O9JIG,4.0
A1T1YSCDW0PD25,B000U5TUWE,3.0
A1T1YSCDW0PD25,B000089GN3,5.0
A1T1YSCDW0PD25,B0038W0K2K,5.0
A1T61QP7QHYBRQ,B0042FZ50O,5.0
A1TPW86OHXTXFC,B006GWO5WK,3.0
A1UMSB7LAW0RIR,B00BWL33H8,5.0
A1UMSB7LAW0RIR,B004GUT1QO,5.0
A1UMSB7LAW0RIR,B00EOE4G4E,5.0
A1UQBFCERIP7VJ,B00AQRUW4Q,3.0
A1UQBFCERIP7VJ,B003XE3X8Q,5.0
A1UQBFCERIP7VJ,B0053R0WWG,5.0
A1UQBFCERIP7VJ,B00CD8ADKO,4.0
A1UQBFCERIP7VJ,B00F6E8OUS,5.0
A1UQBFCERIP7VJ,B00BUACE8K,5.0
A1UQBFCERIP7VJ,B00CXADBRY,4.0
A1UQBFCERIP7VJ,B00CMJZAOI,5.0
A1UQBFCERIP7VJ,B00A3YDT5Q,4.0
A1UQBFCERIP7VJ,B003XN24GY,5.0
A1UQBFCERIP7VJ,B005GM1Q1O,2.0
A1UQBFCERIP7VJ,B005DSPLCQ,5.0
A1UQBFCERIP7VJ,B00GO4GMAI,5.0
A1VQBEW0G4IH1J,B004CLYEFK,5.0
A1VQBEW0G4IH1J,B008X9ZBVI,3.0
A1VQBEW0G4IH1J,B0035JJJQE,1.0
A1VQBEW0G4IH1J,B00BQ5RY1G,4.0
A1VQBEW0G4IH1J,B00DIOALPE,3.0
A1VUN4JU731CBH,B002R5AM7C,4.0
A1VUN4JU731CBH,B003RRYAXQ,2.0
A1VUN4JU731CBH,B006W8U2MU,4.0
A1VUN4JU731CBH,B005LIDN14,4.0
A1VUN4JU731CBH,B002JMYCTC,2.0
A1VYFEJM12ZP11,B000LRMS66,5.0
A1VYFEJM12ZP11,B005KELR3A,5.0
A1VYFEJM12ZP11,B0013DXVYK,5.0
A1VYFEJM12ZP11,B00EVIBN26,4.0
A1W415JP5WEAJK,B00DTZYHX4,5.0
A1W415JP5WEAJK,B007Q8GOHM,3.0
A1W415JP5WEAJK,B000HPV3RW,5.0
A1W415JP5WEAJK,B003UE52ME,5.0
A1WXJ1I42UOQ2V,B004CLYEE6,3.0
A1WXJ1I42UOQ2V,B009NUWRF4,5.0
A1WXJ1I42UOQ2V,B00BW6KCTU,5.0
A1X1CEGHTHMBL1,B0002CPBWI,4.0
A1X1CEGHTHMBL1,B00622AG6S,5.0
A1X1CEGHTHMBL1,B001FA1O18,5.0
A1X2LENOF84LCQ,B002SQK2F2,2.0
A1X2LENOF84LCQ,B00CF7E0R0,2.0
A1X2LENOF84LCQ,B0028Y4CWI,2.0
A1YP5WLIHGG136,B001E1Y5O6,5.0
A1ZCSSCAGBCD49,B00834SJNA,4.0
A1ZCSSCAGBCD49,B001CHHVCU,3.0
A1ZCSSCAGBCD49,B002IC0YLS,3.0
A1ZCSSCAGBCD49,B00CF7E0R0,5.0
A1ZCSSCAGBCD49,B00IAKLM54,4.0
A1ZCSSCAGBCD49,B00119T6NQ,5.0
A1ZGHA3IJV01BK,B00A81ICCE,5.0
A1ZGHA3IJV01BK,B0046W5EQI,4.0
A1ZGHA3IJV01BK,B009LPV766,3.0
A1ZPY91VE3IDN1,B00829THK0,5.0
A1ZPY91VE3IDN1,B008X9Z9ZQ,5.0
A1ZPY91VE3IDN1,B00834SJNA,5.0
A1ZPY91VE3IDN1,B003DZ165W,5.0
A1ZPY91VE3IDN1,B003ELOSIW,5.0
A1ZPY91VE3IDN1,B001AAVA08,4.0
A1ZU55TM45Y2R8,B007Q8GOHM,2.0
A1ZU55TM45Y2R8,B00F6E8OUS,4.0
A1ZU55TM45Y2R8,B00IL7B2YM,2.0
A1ZU55TM45Y2R8,B00BQ5RYI4,5.0
A1ZU55TM45Y2R8,B003M8HWDA,5.0
A1ZU55TM45Y2R8,B00CL8F98W,2.0
A1ZU55TM45Y2R8,B00E6ONJJU,4.0
A1ZU55TM45Y2R8,B002C7481G,4.0
A1ZU55TM45Y2R8,B002VPE1YS,5.0
A1ZU55TM45Y2R8,B008I21EA2,5.0
A1ZU55TM45Y2R8,B004VM0SE6,5.0
A1ZU55TM45Y2R8,B002I636XM,5.0
A2068BC3ZXAVJQ,B0079UAT0A,5.0
A2068BC3ZXAVJQ,B004CLYEDC,5.0
A2068BC3ZXAVJQ,B004CLYE8C,4.0
A2068BC3ZXAVJQ,B0036AWR8E,5.0
A20EEWWSFMZ1PN,B0097CZHAU,5.0
A20EEWWSFMZ1PN,B008X9Z44M,4.0
A22CW0ZHY3NJH8,B003ES5ZUU,5.0
A22CW0ZHY3NJH8,B00DTZYHX4,5.0
A22CW0ZHY3NJH8,B006I5MKZY,5.0
A22CW0ZHY3NJH8,B00IL7B2YM,5.0
A22CW0ZHY3NJH8,B006TT91TW,5.0
A22CW0ZHY3NJH8,B00BERGFV6,4.0
A22CW0ZHY3NJH8,B0013DXVYK,4.0
A22CW0ZHY3NJH8,B005UA3I72,5.0
A22CW0ZHY3NJH8,B003VAGXZC,4.0
A22CW0ZHY3NJH8,B000M2TAN4,5.0
A22CW0ZHY3NJH8,B007BWTOHU,5.0
A22S7D0LP8GRDH,B007BY0MIS,3.0
A22S7D0LP8GRDH,B002SZEOLG,5.0
A22S7D0LP8GRDH,B009YQ8BTI,4.0
A22S7D0LP8GRDH,B00GMGDFPI,5.0
A22S7D0LP8GRDH,B002B4P788,5.0
A22S7D0LP8GRDH,B002LLJJAS,5.0
A235UFZGCFN3J5,B000RHZJN4,5.0
A244CRJ2QSVLZ4,B005FVNHBI,3.0
A244CRJ2QSVLZ4,B004SGJCCO,5.0
A244CRJ2QSVLZ4,B002VPE1X4,5.0
A244CRJ2QSVLZ4,B0051FWA7U,4.0
A244CRJ2QSVLZ4,B00BSEV682,4.0
A244CRJ2QSVLZ4,B00BPHH8MA,5.0
A2503LT8PZIHAD,B005QCDY50,1.0
A2503LT8PZIHAD,B008X9Z528,5.0
A2503LT8PZIHAD,B008X9Z7N0,4.0
A2503LT8PZIHAD,B0043M668G,5.0
A2503LT8PZIHAD,B00BE68UZ6,4.0
A2503LT8PZIHAD,B002V8C3W2,3.0
A250AXLRBVYKB4,B0002L5R78,5.0
A250AXLRBVYKB4,B000Q8UAWY,4.0
A250AXLRBVYKB4,B001UI2FPE,5.0
A250AXLRBVYKB4,B0013DXVYK,5.0
A250AXLRBVYKB4,B000M2GYF6,5.0
A250AXLRBVYKB4,B000VE2RP6,4.0
A25C2M3QF9G7OQ,B0082E9K7U,5.0
A25C2M3QF9G7OQ,B004GCJEZU,4.0
A25C2M3QF9G7OQ,B000JMJWV2,5.0
A25C2M3QF9G7OQ,B002J9HBIO,5.0
A25C2M3QF9G7OQ,B001UI2FPE,5.0
A25C2M3QF9G7OQ,B003Y74AXO,4.0
A25C2M3QF9G7OQ,B00JC5Y6YA,5.0
A25C2M3QF9G7OQ,B009O7Y9AC,3.0
A25C2M3QF9G7OQ,B00AR95FOU,5.0
A25C2M3QF9G7OQ,B0042A8CW2,4.0
A25C2M3QF9G7OQ,B0015EWMX8,5.0
A26EQ8U96JA92T,B009SYZ8OC,5.0
A26EQ8U96JA92T,B0093HAWZY,4.0
A26EQ8U96JA92T,B0064EL2DK,5.0
A276OI0NHBYORX,B004Q3R9AQ,5.0
A2B8GXSCB1R05T,B007WVA2PI,4.0
A2BLFCOPSMBOZ9,B000N99BBC,4.0
A2BLFCOPSMBOZ9,B00E87E1OM,5.0
A2BLFCOPSMBOZ9,B00ARB5FLQ,3.0
A2BLFCOPSMBOZ9,B001OOZ1X2,4.0
A2BLFCOPSMBOZ9,B009X01C64,5.0
A2BLFCOPSMBOZ9,B00B4OCWE8,4.0
A2BLFCOPSMBOZ9,B001TH7GUK,5.0
A2BLFCOPSMBOZ9,B005OOKNP4,4.0
A2BLFCOPSMBOZ9,B004GF8TIK,5.0
A2BLFCOPSMBOZ9,B005CG2ATQ,3.0
A2BLFCOPSMBOZ9,B002IC0YL8,5.0
A2D1LPEUCTNT8X,B00DK2JQOQ,5.0
A2D1LPEUCTNT8X,B000KO0GY6,5.0
A2D1LPEUCTNT8X,B0013DXVYK,5.0
A2FRFAQCWZJT3Q,B00006BBAC,3.0
A2IMLOJ2Z2QEU2,B005I6EU48,3.0
A2IMLOJ2Z2QEU2,B008X9Z9ZQ,5.0
A2IMLOJ2Z2QEU2,B00D68ZVY8,3.0
A2IMLOJ2Z2QEU2,B00DR6DQZA,4.0
A2MJ8OL2FYN7CW,B006ZBWV0K,4.0
A2MJ8OL2FYN7CW,B003G2Z1M6,4.0
A2MJ8OL2FYN7CW,B005HSG3TC,2.0
A2MUGFV2TDQ47K,B009NHWVIA,5.0
A2MUGFV2TDQ47K,B007W7PK04,2.0
A2NOW4U7W3F7RI,B003XE3X8Q,5.0
A2NOW4U7W3F7RI,B001F7AHOG,5.0
A2NOW4U7W3F7RI,B005CLPP8E,4.0
A2NOW4U7W3F7RI,B005GM1Q1O,5.0
A2NOW4U7W3F7RI,B006JH8T3S,5.0
A2NOW4U7W3F7RI,B000BKJZ9Q,5.0
A2NOW4U7W3F7RI,B00746LVOM,5.0
A2NUBL2UYWPBWR,B00834SJSK,4.0
A2NUBL2UYWPBWR,B00AQRUW4Q,4.0
A2NUBL2UYWPBWR,B003VAK1I2,5.0
A2NUBL2UYWPBWR,B0041H8PH8,3.0
A2NYK9KWFMJV4Y,B00DTZYHX4,4.0
A2NYK9KWFMJV4Y,B004I5FL1G,5.0
A2NYK9KWFMJV4Y,B001XURP7W,5.0
A2NYK9KWFMJV4Y,B007KEZMX4,5.0
A2OBDNQ5ZYU1L8,B00DJNCS6O,4.0
A2OBDNQ5ZYU1L8,B00EUFP39E,3.0
A2OBDNQ5ZYU1L8,B00BXF5GKK,4.0
A2OBDNQ5ZYU1L8,B00DR0PDNE,4.0
A2OL5WLCNZVD9K,B008H9BXMK,4.0
A2OL5WLCNZVD9K,B003YNO0LA,5.0
A2OL5WLCNZVD9K,B00CB2F65O,5.0
A2OL5WLCNZVD9K,B00DQZOIOU,5.0
A2OWR5G2OAQF7C,B00109Y2DQ,5.0
A2OWR5G2OAQF7C,B002IC0YLS,2.0
A2OWR5G2OAQF7C,B004JMZPJQ,5.0
A2OWR5G2OAQF7C,B0011Z44UA,4.0
A2OWR5G2OAQF7C,B005L38VPC,5.0
A2PD27UKAD3Q00,B003WVFAO0,5.0
A2PD27UKAD3Q00,B00AW48DS0,3.0
A2PD27UKAD3Q00,B00005T3G0,5.0
A2QDOJFFLFGF18,B0079UAT0A,5.0
A2QDOJFFLFGF18,B009NHWVIA,5.0
A2QDOJFFLFGF18,B00DQZQPNM,5.0
A2QDOJFFLFGF18,B00HPM1FZ0,4.0
A2QDOJFFLFGF18,B0063705PE,5.0
A2QDOJFFLFGF18,B00GMGDFPI,3.0
A2QDOJFFLFGF18,B005DOUJL8,5.0
A2R1HUYHXV7H18,B00G4UQ6U8,5.0
A2R1HUYHXV7H18,B00ENZRS76,5.0
A2R1HUYHXV7H18,B006I5MKZY,4.0
A2R1HUYHXV7H18,B002MCZJ78,4.0
A2R1HUYHXV7H18,B00BZC31WQ,2.0
A2R6RA8FRBS608,B003NREDG4,5.0
A2R6RA8FRBS608,B00081A2KY,5.0
A2RX62V4E2BF5Z,B00DQZOD8Q,4.0
A2RX62V4E2BF5Z,B007Q8GOHM,3.0
A2RX62V4E2BF5Z,B001OOZ1X2,3.0
A2S26YGSVXBCFL,B007BY0MIS,2.0
A2S26YGSVXBCFL,B00CD8ADKO,5.0
A2S26YGSVXBCFL,B002TLTE7I,5.0
A2S26YGSVXBCFL,B003CJTQJC,5.0
A2S26YGSVXBCFL,B008D97LNE,2.0
A2S26YGSVXBCFL,B003STVG80,3.0
A2S26YGSVXBCFL,B00192KCAG,5.0
A2S26YGSVXBCFL,B00GRNUO2I,4.0
A2SH7OWE8QJYNC,B0002CPBWI,3.0
A2SH7OWE8QJYNC,B005KJJKVG,3.0
A2SZLNSI5KOQJT,B00DR8LA60,5.0
A2SZLNSI5KOQJT,B00DY2Y28M,5.0
A2SZLNSI5KOQJT,B0014KOB6Y,5.0
A2SZLNSI5KOQJT,B009PK2MNY,4.0
A2SZLNSI5KOQJT,B009WG6LLA,4.0
A2UOHALGF2X77Q,B000VX6XL6,5.0
A2UOHALGF2X77Q,B00JC5Y6WM,5.0
A2UOHALGF2X77Q,B0039BPG1A,4.0
A2UOHALGF2X77Q,B005GOINEK,5.0
A2UOHALGF2X77Q,B00ATM1MGA,5.0
A2UOHALGF2X77Q,B00D68ZVY8,4.0
A2UOHALGF2X77Q,B004YI9NTS,5.0
A2UOHALGF2X77Q,B000F7QRTG,5.0
A2UOHALGF2X77Q,B000BN94F8,4.0
A2UOHALGF2X77Q,B001BM5XB2,5.0
A2UOHALGF2X77Q,B00IVPU786,5.0
A2V9DTXTQ5YIMK,B002SQK2F2,4.0
A2V9DTXTQ5YIMK,B002NEG0VO,5.0
A2V9DTXTQ5YIMK,B00AJHDZSI,5.0
A2V9DTXTQ5YIMK,B002C1BHIO,5.0
A2V9DTXTQ5YIMK,B00K91DB7Y,4.0
A2VH0UT5EQFB6P,B002MCZJ78,4.0
A2VH0UT5EQFB6P,B005DOUJL8,4.0
A2VH0UT5EQFB6P,B007X3VC7W,4.0
A2VJJ2POCLMED7,B001GS8FZ2,4.0
A2W9I628I6SE1U,B003YKG2W8,4.0
A2W9I628I6SE1U,B0014KOB6Y,4.0
A2W9I628I6SE1U,B000ANCPNM,5.0
A2WW57XX2UVLM6,B003Y74AXO,2.0
A2WW57XX2UVLM6,B003VAGXWK,5.0
A2WW57XX2UVLM6,B005GTNZUM,4.0
A2WW57XX2UVLM6,B00A0JUNWQ,5.0
A2WZNM833CJH82,B0097CXWUW,4.0
A2WZNM833CJH82,B00CJRZ31S,5.0
A2X3L31KCXBHCL,B008ULPAT2,4.0
A2X3L31KCXBHCL,B0035JJJPU,5.0
A2X3L31KCXBHCL,B009A6CZ30,5.0
A2X3L31KCXBHCL,B003FMVCRU,4.0
A2X3L31KCXBHCL,B00829THVO,5.0
A2X3L31KCXBHCL,B00CHT6CRC,4.0
A2X3L31KCXBHCL,B001HSOFI2,5.0
A2XSY4L7GDHV4W,B008X9ZBVI,4.0
A2XSY4L7GDHV4W,B002FYL7PG,5.0
A2XSY4L7GDHV4W,B000V0ETA6,4.0
A2XSY4L7GDHV4W,B00EZ9XKCM,5.0
A2YKWYC3WQJX5J,B007BY0MIS,4.0
A2YKWYC3WQJX5J,B007WTAJTO,5.0
A2ZKQC0XCIIAEM,B00HG1L334,5.0
A2ZKQC0XCIIAEM,B00IX2VGFA,4.0
A2ZKQC0XCIIAEM,B005DKZP6G,5.0
A2ZY49IDE6TY5I,B008X9Z7N0,4.0
A2ZY49IDE6TY5I,B007Q8GOHM,4.0
A2ZY49IDE6TY5I,B0079TOEQQ,4.0
A2ZY49IDE6TY5I,B0013FRNKG,5.0
A2ZY49IDE6TY5I,B009T0NLYO,1.0
A2ZY49IDE6TY5I,B00634PLTW,4.0
A2ZY49IDE6TY5I,B006OZEIKS,3.0
A2ZY49IDE6TY5I,B00CIRLJPI,3.0
A2ZY49IDE6TY5I,B00EPQ97C2,4.0
A3091RP0SPZLMN,B00DQZNWNI,2.0
A3091RP0SPZLMN,B0035JJJQY,4.0
A3091RP0SPZLMN,B00GDL2PPI,2.0
A3091RP0SPZLMN,B00A7FS3AW,3.0
A3094EPI56GKZ6,B008X9Z3UC,5.0
A3094EPI56GKZ6,B0074BW614,5.0
A3094EPI56GKZ6,B000BTL0OA,5.0
A31RULW0KNYJ5H,B0082E9K7U,5.0
A31RULW0KNYJ5H,B004TKTOWC,5.0
A31RULW0KNYJ5H,B0093HAWZY,2.0
A31RULW0KNYJ5H,B006JH8T3S,5.0
A32NEDX6UVV8DE,B008DWCRQW,5.0
A32NEDX6UVV8DE,B007YKUWN4,5.0
A33AQPJYH7UUXR,B002WE6D44,5.0
A33AQPJYH7UUXR,B002UT42UI,3.0
A33AQPJYH7UUXR,B0009RGLSE,4.0
A33AQPJYH7UUXR,B00017LSPI,5.0
A33PVCHCQ2BTN0,B00829TIA4,5.0
A33PVCHCQ2BTN0,B002Y6CJJ8,5.0
A33PVCHCQ2BTN0,B00DQZRQPI,4.0
A33Y8C4818EJL0,B005QCDY50,5.0
A33Y8C4818EJL0,B004GUT1QO,5.0
A34BZM6S9L7QI4,B008X9ZBVI,5.0
A34BZM6S9L7QI4,B0097CZHAU,4.0
A34BZM6S9L7QI4,B008ULPAT2,5.0
A34BZM6S9L7QI4,B008X9Z7N0,5.0
A34BZM6S9L7QI4,B00884WH74,5.0
A34BZM6S9L7QI4,B008ULPCB8,5.0
A34BZM6S9L7QI4,B00E5UHRIO,4.0
A34BZM6S9L7QI4,B00CL8F98W,5.0
A34BZM6S9L7QI4,B0097BEF1S,5.0
A34BZM6S9L7QI4,B0090Z3QG6,5.0
A34BZM6S9L7QI4,B00C8OT7FK,4.0
A34UVV757IKPVB,B0079UAT0A,4.0
A34UVV757IKPVB,B004CLYEFK,4.0
A34UVV757IKPVB,B00834SJSK,5.0
A34UVV757IKPVB,B005I6EU48,3.0
A34UVV757IKPVB,B0092U3TKC,3.0
A353U0L2HAMSHV,B0079UAT0A,5.0
A353U0L2HAMSHV,B008X9Z44M,4.0
A353U0L2HAMSHV,B003DZ165W,3.0
A353U0L2HAMSHV,B00486MH80,4.0
A353U0L2HAMSHV,B0053NBLFW,5.0
A353U0L2HAMSHV,B004AK154Q,4.0
A353U0L2HAMSHV,B001FA1NZU,4.0
